163Er  163   68    2    1    1    2    6.904520    6.415821
  1   0.000000   2.5 -1   4.50E+03  0 0                    5/2-  0                      
  2   0.069219   2.5  1   0.00E+00  1 0                    5/2+  0                      
                                          1      0.069  1.000E+00  1.000E+00  0.000E+00
