 71Ge   71   32   40   91   39    8    7.415939    8.285478
  1   0.000000   0.5 -1  -1.00E+00  0 0                    1/2-  0                      
  2   0.174860   2.5 -1   8.80E-08  1 0                    5/2-  0                      
                                          1      0.175  1.000E+00  1.000E+00  0.000E+00
  3   0.198290   4.5  1   2.04E-02  1 0                    9/2+  0                      
                                          2      0.023  1.000E+00  1.000E+00  0.000E+00
  4   0.499870   1.5 -1   0.00E+00  1 0                    3/2-  0                      
                                          1      0.500  1.000E+00  1.000E+00  0.000E+00
  5   0.525120   2.5  1   0.00E+00  2 0                    5/2+  0                      
                                          3      0.327  8.937E-01  8.937E-01  0.000E+00
                                          2      0.350  1.063E-01  1.063E-01  0.000E+00
  6   0.589720   3.5  1   0.00E+00  1 0                    7/2+  0                      
                                          3      0.391  1.000E+00  1.000E+00  0.000E+00
  7   0.708150   1.5 -1   0.00E+00  2 0                    3/2-  0                      
                                          2      0.533  3.846E-02  3.846E-02  0.000E+00
                                          1      0.708  9.615E-01  9.615E-01  0.000E+00
  8   0.747140   2.5 -1   0.00E+00  3 0                    5/2-  0                      
                                          4      0.247  3.146E-01  3.146E-01  0.000E+00
                                          2      0.572  4.604E-01  4.604E-01  0.000E+00
                                          1      0.747  2.251E-01  2.251E-01  0.000E+00
  9   0.808150   0.5 -1   0.00E+00  2 0                  1/2(-)  0                      
                                          4      0.308  2.574E-01  2.574E-01  0.000E+00
                                          1      0.808  7.426E-01  7.426E-01  0.000E+00
 10   0.831300   1.5 -1   0.00E+00  4 0                    3/2-  0                      
                                          6      0.242  2.975E-02  2.975E-02  0.000E+00
                                          5      0.306  1.926E-01  1.926E-01  0.000E+00
                                          4      0.331  1.473E-01  1.473E-01  0.000E+00
                                          1      0.831  6.303E-01  6.303E-01  0.000E+00
 11   1.026570   2.5 -1   0.00E+00  5 0                    5/2-  0                      
                                          8      0.279  4.132E-02  4.132E-02  0.000E+00
                                          5      0.501  0.000E+00  0.000E+00  0.000E+00
                                          4      0.527  3.678E-01  3.678E-01  0.000E+00
                                          2      0.852  4.959E-01  4.959E-01  0.000E+00
                                          1      1.027  9.504E-02  9.504E-02  0.000E+00
 12   1.095430   1.5 -1   0.00E+00  2 0                    3/2-  0                      
                                          2      0.921  1.587E-01  1.587E-01  0.000E+00
                                          1      1.095  8.413E-01  8.413E-01  0.000E+00
 13   1.139280   1.5  0   0.00E+00  2 0                     3/2  0                      
                                          4      0.639  1.370E-01  1.370E-01  0.000E+00
                                          1      1.139  8.630E-01  8.630E-01  0.000E+00
 14   1.205100   2.5  1   0.00E+00  2 0                    5/2+  0                      
                                         10      0.374  1.557E-01  1.557E-01  0.000E+00
                                          6      0.615  8.443E-01  8.443E-01  0.000E+00
 15   1.288470   0.5 -1   0.00E+00  2 0                    1/2-  0                      
                                          7      0.580  3.000E-01  3.000E-01  0.000E+00
