 99Ru   99   44    3    1    1    2    7.471832    8.482142
  1   0.000000   2.5  1  -1.00E+00  0 0                    5/2+  0                      
  2   0.089690   1.5  1   0.00E+00  1 0                    3/2+  0                      
                                          1      0.090  1.000E+00  1.000E+00  0.000E+00
  3   7.464000   0.5  1   0.00E+00  0 0                    1/2+  0                      
